IJK,XC,YC,ZC,XINC,YINC,ZINC,XMORIG,YMORIG,ZMORIG,NX,NY,NZ,SG,AU,AG,CLASS
9243687,776912.5,9107067.5,3482.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.361,221.6,3
9243688,776912.5,9107067.5,3487.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.852,212.7,3
9243689,776912.5,9107067.5,3492.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.746,188.9,3
9243775,776912.5,9107072.5,3387.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.421,56.7,3
9243776,776912.5,9107072.5,3392.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.411,57.1,3
9243777,776912.5,9107072.5,3397.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.401,57.7,3
9243778,776912.5,9107072.5,3402.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.374,58.9,3
9243779,776912.5,9107072.5,3407.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.355,60.9,3
9243780,776912.5,9107072.5,3412.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.752,43.9,3
9243781,776912.5,9107072.5,3417.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.68,49,3
9243782,776912.5,9107072.5,3422.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.581,53.3,3
9243783,776912.5,9107072.5,3427.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.559,61.5,3
9243784,776912.5,9107072.5,3432.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.567,68,3
9243785,776912.5,9107072.5,3437.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.595,73.6,3
9243786,776912.5,9107072.5,3442.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.694,77.7,3
9243787,776912.5,9107072.5,3447.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.999,85.4,3
9243788,776912.5,9107072.5,3452.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.977,123.8,3
9243789,776912.5,9107072.5,3457.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.069,150.8,3
9243790,776912.5,9107072.5,3462.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.173,178.7,3
9243879,776912.5,9107077.5,3372.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.435,56.1,3
9243880,776912.5,9107077.5,3377.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.431,56.3,3
9243881,776912.5,9107077.5,3382.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.426,56.5,3
9243882,776912.5,9107077.5,3387.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.419,56.8,3
9243883,776912.5,9107077.5,3392.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.409,57.2,3
9243884,776912.5,9107077.5,3397.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.393,57.9,3
9243885,776912.5,9107077.5,3402.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.372,58.9,3
9243886,776912.5,9107077.5,3407.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.356,60.1,3
9243887,776912.5,9107077.5,3412.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.483,52.8,3
9243888,776912.5,9107077.5,3417.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.572,51,3
9243889,776912.5,9107077.5,3422.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.554,52.2,3
9243890,776912.5,9107077.5,3427.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.546,62.1,3
9243891,776912.5,9107077.5,3432.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.554,68.7,3
9243892,776912.5,9107077.5,3437.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.576,75.5,3
9272560,776917.5,9107052.5,3397.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.466,55.6,3
9272561,776917.5,9107052.5,3402.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.473,55.3,3
9272562,776917.5,9107052.5,3407.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.484,54.9,3
9272563,776917.5,9107052.5,3412.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.499,54.5,3
9272564,776917.5,9107052.5,3417.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.515,54.3,3
9272565,776917.5,9107052.5,3422.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.579,55.8,3
9272566,776917.5,9107052.5,3427.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.606,70.5,3
9272567,776917.5,9107052.5,3432.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.638,74.1,3
9272568,776917.5,9107052.5,3437.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.673,77.2,3
9272569,776917.5,9107052.5,3442.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.005,93.1,3
9272570,776917.5,9107052.5,3447.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.94,120.3,3
9272571,776917.5,9107052.5,3452.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.971,129.3,3
9272572,776917.5,9107052.5,3457.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.034,147.2,3
9272573,776917.5,9107052.5,3462.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.121,169.5,3
9272581,776917.5,9107052.5,3502.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.18,186.6,3
9272582,776917.5,9107052.5,3507.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.18,187.1,3
9272583,776917.5,9107052.5,3512.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.18,177.9,3
9272584,776917.5,9107052.5,3517.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.209,222.9,3
9272585,776917.5,9107052.5,3522.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.942,206.2,3
9272586,776917.5,9107052.5,3527.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.301,200.3,3
9272587,776917.5,9107052.5,3532.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.284,213,3
9272588,776917.5,9107052.5,3537.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.265,223.7,3
9272589,776917.5,9107052.5,3542.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.246,231.3,3
9272590,776917.5,9107052.5,3547.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.226,237.9,3
9272591,776917.5,9107052.5,3552.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.209,238.7,3
9272592,776917.5,9107052.5,3557.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.198,234.3,3
9272593,776917.5,9107052.5,3562.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.198,228.7,3
9272594,776917.5,9107052.5,3567.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.205,225.2,3
9272595,776917.5,9107052.5,3572.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.216,225.5,3
9272596,776917.5,9107052.5,3577.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.228,217.1,3
9272597,776917.5,9107052.5,3582.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.239,214.5,3
9272598,776917.5,9107052.5,3587.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.054,217.4,3
9272599,776917.5,9107052.5,3592.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.1,216.2,3
9272600,776917.5,9107052.5,3597.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.039,224.8,3
9272601,776917.5,9107052.5,3602.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.032,245.6,3
9272602,776917.5,9107052.5,3607.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.893,199.3,3
9272603,776917.5,9107052.5,3612.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.888,214.9,3
9272667,776917.5,9107057.5,3397.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.453,55.9,3
9272668,776917.5,9107057.5,3402.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.46,55.6,3
9272669,776917.5,9107057.5,3407.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.475,54.9,3
9272670,776917.5,9107057.5,3412.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.497,54.2,3
9272671,776917.5,9107057.5,3417.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.517,53.8,3
9272672,776917.5,9107057.5,3422.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.533,62.4,3
9272673,776917.5,9107057.5,3427.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.601,67.6,3
9272674,776917.5,9107057.5,3432.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.635,71.8,3
9272675,776917.5,9107057.5,3437.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.674,75.1,3
9272676,776917.5,9107057.5,3442.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.795,77.2,3
9272677,776917.5,9107057.5,3447.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.918,107.4,3
9272678,776917.5,9107057.5,3452.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.951,121.5,3
9272679,776917.5,9107057.5,3457.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.025,142.6,3
9272680,776917.5,9107057.5,3462.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.134,169.5,3
9272681,776917.5,9107057.5,3467.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.131,192.6,3
9272682,776917.5,9107057.5,3472.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.127,207.3,3
9272683,776917.5,9107057.5,3477.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.096,206.8,3
9272684,776917.5,9107057.5,3482.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.023,203.8,3
9272685,776917.5,9107057.5,3487.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.218,196.9,3
9272686,776917.5,9107057.5,3492.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.198,191.2,3
9272687,776917.5,9107057.5,3497.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.179,186.4,3
9272688,776917.5,9107057.5,3502.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.18,185.5,3
9272689,776917.5,9107057.5,3507.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.18,186.3,3
9272690,776917.5,9107057.5,3512.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.18,178.5,3
9272691,776917.5,9107057.5,3517.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.18,168.7,3
9272692,776917.5,9107057.5,3522.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.134,213.4,3
9272693,776917.5,9107057.5,3527.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.405,204.8,3
9272694,776917.5,9107057.5,3532.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.387,219.5,3
9272695,776917.5,9107057.5,3537.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.369,232.1,3
9272696,776917.5,9107057.5,3542.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.233,241.4,3
9272697,776917.5,9107057.5,3547.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.217,244.8,3
9272698,776917.5,9107057.5,3552.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.2,248.3,3
9272699,776917.5,9107057.5,3557.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.189,241.5,3
9272700,776917.5,9107057.5,3562.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.187,235.6,3
9272701,776917.5,9107057.5,3567.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.194,229.8,3
9272702,776917.5,9107057.5,3572.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.205,223.9,3
9272703,776917.5,9107057.5,3577.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.218,224.1,3
9272704,776917.5,9107057.5,3582.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.23,221.5,3
9272705,776917.5,9107057.5,3587.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.241,219.5,3
9272706,776917.5,9107057.5,3592.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.102,218,3
9272707,776917.5,9107057.5,3597.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.15,216.7,3
9272708,776917.5,9107057.5,3602.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.03,245.3,3
9272709,776917.5,9107057.5,3607.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.735,177.7,3
9272710,776917.5,9107057.5,3612.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.888,214.9,3
9272711,776917.5,9107057.5,3617.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.888,214.9,3
9272788,776917.5,9107062.5,3467.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.167,196.4,3
9272789,776917.5,9107062.5,3472.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.185,210.2,3
9272790,776917.5,9107062.5,3477.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.174,211.2,3
9272791,776917.5,9107062.5,3482.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.084,209.3,3
9272792,776917.5,9107062.5,3487.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.956,202,3
9272793,776917.5,9107062.5,3492.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.63,191.2,3
9272794,776917.5,9107062.5,3497.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.191,187.2,3
9272795,776917.5,9107062.5,3502.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.179,185.9,3
9272796,776917.5,9107062.5,3507.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.18,186.7,3
9272797,776917.5,9107062.5,3512.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.18,167.8,3
9272888,776917.5,9107067.5,3432.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.566,68.8,3
9272889,776917.5,9107067.5,3437.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.655,74.2,3
9272890,776917.5,9107067.5,3442.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.692,78.2,3
9272891,776917.5,9107067.5,3447.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.007,86.2,3
9272892,776917.5,9107067.5,3452.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.982,125.5,3
9272893,776917.5,9107067.5,3457.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.067,151.4,3
9272894,776917.5,9107067.5,3462.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.161,177.7,3
9272983,776917.5,9107072.5,3372.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.435,56.1,3
9272984,776917.5,9107072.5,3377.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.431,56.3,3
9272985,776917.5,9107072.5,3382.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.426,56.5,3
9272986,776917.5,9107072.5,3387.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.419,56.8,3
9272987,776917.5,9107072.5,3392.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.408,57.2,3
9272988,776917.5,9107072.5,3397.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.392,57.9,3
9272989,776917.5,9107072.5,3402.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.366,59.1,3
9272990,776917.5,9107072.5,3407.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.336,61.2,3
9272991,776917.5,9107072.5,3412.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.507,50.5,3
9272992,776917.5,9107072.5,3417.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.603,50.2,3
9272993,776917.5,9107072.5,3422.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.563,52.4,3
9272994,776917.5,9107072.5,3427.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.55,61.1,3
9272995,776917.5,9107072.5,3432.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.557,68.4,3
9272996,776917.5,9107072.5,3437.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.58,75,3
9272997,776917.5,9107072.5,3442.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.61,80.9,3
9272998,776917.5,9107072.5,3447.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.819,87.6,3
9272999,776917.5,9107072.5,3452.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.029,122,3
9273000,776917.5,9107072.5,3457.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.109,161.6,3
9273001,776917.5,9107072.5,3462.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.167,183.1,3
9273090,776917.5,9107077.5,3372.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.434,56.1,3
9273091,776917.5,9107077.5,3377.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.43,56.3,3
9273092,776917.5,9107077.5,3382.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.425,56.5,3
9301771,776922.5,9107052.5,3397.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.466,55.7,3
9301772,776922.5,9107052.5,3402.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.472,55.4,3
9301773,776922.5,9107052.5,3407.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.482,55.1,3
9301774,776922.5,9107052.5,3412.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.495,54.7,3
9301775,776922.5,9107052.5,3417.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.51,54.5,3
9301776,776922.5,9107052.5,3422.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.526,60.8,3
9301777,776922.5,9107052.5,3427.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.597,71.5,3
9301778,776922.5,9107052.5,3432.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.625,75.6,3
9301779,776922.5,9107052.5,3437.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.655,79.8,3
9301780,776922.5,9107052.5,3442.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.804,88.5,3
9301781,776922.5,9107052.5,3447.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.992,129.8,3
9301782,776922.5,9107052.5,3452.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.025,145.8,3
9301783,776922.5,9107052.5,3457.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.078,159.8,3
9301784,776922.5,9107052.5,3462.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.147,176.1,3
9301785,776922.5,9107052.5,3467.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.091,191.1,3
9301786,776922.5,9107052.5,3472.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.079,203.4,3
9301787,776922.5,9107052.5,3477.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.055,202.1,3
9301788,776922.5,9107052.5,3482.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.015,199.7,3
9301789,776922.5,9107052.5,3487.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.198,199.4,3
9301790,776922.5,9107052.5,3492.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.202,195.2,3
9301791,776922.5,9107052.5,3497.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.179,192.1,3
9301792,776922.5,9107052.5,3502.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.18,179.7,3
9301793,776922.5,9107052.5,3507.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.18,164.8,3
9301794,776922.5,9107052.5,3512.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.167,162.1,3
9301795,776922.5,9107052.5,3517.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.162,187,3
9301796,776922.5,9107052.5,3522.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.199,183.1,3
9301797,776922.5,9107052.5,3527.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.481,187.2,3
9301798,776922.5,9107052.5,3532.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.475,195,3
9301799,776922.5,9107052.5,3537.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.465,202.5,3
9301800,776922.5,9107052.5,3542.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.453,207.7,3
9301801,776922.5,9107052.5,3547.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.44,211.2,3
9301802,776922.5,9107052.5,3552.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.295,217.4,3
9301803,776922.5,9107052.5,3557.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.281,218.7,3
9301804,776922.5,9107052.5,3562.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.273,217.4,3
9301805,776922.5,9107052.5,3567.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.27,216,3
9301806,776922.5,9107052.5,3572.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.271,212.9,3
9301807,776922.5,9107052.5,3577.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.274,215.4,3
9301808,776922.5,9107052.5,3582.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.277,213,3
9301809,776922.5,9107052.5,3587.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.281,212.5,3
9301810,776922.5,9107052.5,3592.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.285,212,3
9301811,776922.5,9107052.5,3597.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.104,211.7,3
9301887,776922.5,9107057.5,3442.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.683,82.5,3
9301888,776922.5,9107057.5,3447.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.047,109.5,3
9301889,776922.5,9107057.5,3452.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.017,142.3,3
9301890,776922.5,9107057.5,3457.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.079,158.3,3
9301891,776922.5,9107057.5,3462.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.161,177,3
9301892,776922.5,9107057.5,3467.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.117,193.6,3
9301893,776922.5,9107057.5,3472.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.11,205.7,3
9301894,776922.5,9107057.5,3477.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.086,204.9,3
9301895,776922.5,9107057.5,3482.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.041,202.5,3
9301896,776922.5,9107057.5,3487.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.991,198.2,3
9301897,776922.5,9107057.5,3492.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.685,193.2,3
9301898,776922.5,9107057.5,3497.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.193,192.2,3
9301899,776922.5,9107057.5,3502.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.18,181,3
9301900,776922.5,9107057.5,3507.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.167,167.6,3
9301901,776922.5,9107057.5,3512.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.156,186.5,3
9301902,776922.5,9107057.5,3517.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.162,189.6,3
9301903,776922.5,9107057.5,3522.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.844,152.1,3
9301904,776922.5,9107057.5,3527.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.514,196.6,3
9301905,776922.5,9107057.5,3532.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.447,205,3
9302001,776922.5,9107062.5,3477.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.127,207.6,3
9302002,776922.5,9107062.5,3482.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.075,205.5,3
9302003,776922.5,9107062.5,3487.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.009,201,3
9302004,776922.5,9107062.5,3492.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.962,195.3,3
9302089,776922.5,9107067.5,3382.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.43,56.3,3
9302090,776922.5,9107067.5,3387.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.425,56.5,3
9302091,776922.5,9107067.5,3392.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.42,56.8,3
9302092,776922.5,9107067.5,3397.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.414,57,3
9302093,776922.5,9107067.5,3402.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.419,57,3
9302094,776922.5,9107067.5,3407.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.435,56.2,3
9302095,776922.5,9107067.5,3412.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.479,54.3,3
9302096,776922.5,9107067.5,3417.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.518,53.1,3
9302097,776922.5,9107067.5,3422.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.531,55.6,3
9302098,776922.5,9107067.5,3427.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.539,58.1,3
9302099,776922.5,9107067.5,3432.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.553,69.2,3
9302100,776922.5,9107067.5,3437.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.576,76.5,3
9302101,776922.5,9107067.5,3442.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.668,82.6,3
9302102,776922.5,9107067.5,3447.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.822,89.7,3
9302103,776922.5,9107067.5,3452.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.044,132,3
9302104,776922.5,9107067.5,3457.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.115,166.6,3
9302105,776922.5,9107067.5,3462.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.146,185.8,3
9302194,776922.5,9107072.5,3372.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.435,56.1,3
9302195,776922.5,9107072.5,3377.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.431,56.3,3
9302196,776922.5,9107072.5,3382.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.427,56.5,3
9302197,776922.5,9107072.5,3387.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.421,56.7,3
9302198,776922.5,9107072.5,3392.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.412,57.1,3
9302199,776922.5,9107072.5,3397.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.402,57.5,3
9302200,776922.5,9107072.5,3402.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.392,58,3
9302201,776922.5,9107072.5,3407.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.404,57.6,3
9302202,776922.5,9107072.5,3412.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.461,54.9,3
9330875,776927.5,9107047.5,3397.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.476,55.5,3
9330876,776927.5,9107047.5,3402.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.481,55.4,3
9330877,776927.5,9107047.5,3407.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.489,55.2,3
9330878,776927.5,9107047.5,3412.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.499,55,3
9330879,776927.5,9107047.5,3417.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.51,54.9,3
